,DAY_OF_MONTH,DAY_OF_WEEK,MONTH,ORIGIN,DEST,CRS_DEP_TIME,DEP_DELAY,CRS_ARR_TIME
8641,24,7,1,FLL,AUS,1555,24,1804
8642,24,7,1,JFK,LAX,1635,38,2001
8643,24,7,1,LAX,JFK,1650,31,58
8644,24,7,1,TPA,JFK,1106,25,1339
8645,24,7,1,SLC,LGB,1855,138,1941
8646,24,7,1,LGB,SLC,1531,134,1814
8647,24,7,1,BDL,TPA,1529,24,1843
8648,24,7,1,SFO,BOS,1205,111,2033
8649,24,7,1,BDL,PBI,2145,10,44
8650,24,7,1,SWF,PBI,1635,124,1934
8651,24,7,1,TPA,HPN,1740,11,2018
8652,24,7,1,SJU,TPA,1950,99,2159
8653,24,7,1,JFK,PBI,1810,46,2110
8654,24,7,1,PBI,JFK,2155,68,27
8655,24,7,1,LGA,PBI,1945,48,2245
8656,24,7,1,FLL,BOS,1133,31,1439
8657,24,7,1,EWR,TPA,1258,571,1558
8658,24,7,1,JFK,MSY,1359,43,1630
8659,24,7,1,MSY,JFK,1715,14,2107
8660,24,7,1,FLL,SFO,1018,14,1348
8661,24,7,1,SEA,BOS,1312,1,2114
8662,24,7,1,PHX,BOS,2244,9,523
8663,24,7,1,BOS,SAN,720,16,1057
8664,24,7,1,SAN,BOS,1148,13,2002
8665,24,7,1,JFK,LAX,1845,67,2208
8666,24,7,1,LAX,JFK,2115,27,522
8667,24,7,1,BOS,SFO,1640,19,2032
8668,24,7,1,JFK,BQN,2242,18,324
8669,24,7,1,CLE,BOS,1855,43,2037
8670,24,7,1,BOS,CLE,1600,72,1811
8671,24,7,1,SYR,MCO,1204,13,1459
8672,24,7,1,CLE,FLL,1713,8,2009
8673,24,7,1,PHL,BOS,1745,29,1909
8674,24,7,1,MCO,PSE,2155,101,149
8675,24,7,1,PSE,MCO,300,28,505
8676,24,7,1,FLL,LGA,1725,93,2017
8677,24,7,1,BOS,LAX,1933,11,2308
8678,24,7,1,LAX,BOS,2359,28,819
8679,24,7,1,MCO,LGA,1920,5,2151
8680,24,7,1,LAX,FLL,1248,7,2032
8681,24,7,1,JFK,BUF,1845,100,2014
8682,24,7,1,JFK,SJU,1529,9,2026
8683,24,7,1,EWR,FLL,2150,173,45
8684,24,7,1,FLL,EWR,2101,79,2349
8685,24,7,1,JFK,BOS,2257,41,1
8686,24,7,1,BOS,PBI,600,9,925
8687,24,7,1,MCO,BQN,2212,4,155
8688,24,7,1,BQN,MCO,306,43,500
8689,24,7,1,MCO,SJU,1545,2,1931
8690,24,7,1,SJU,MCO,1205,26,1417
8691,24,7,1,JFK,PSE,2359,119,446
8692,24,7,1,LGA,PBI,1530,72,1838
8693,24,7,1,BOS,LAS,2006,5,2308
8694,24,7,1,LAS,BOS,2359,7,749
8695,24,7,1,LAS,SFO,955,21,1131
8696,24,7,1,JFK,SJU,1859,16,2354
8697,24,7,1,STT,SJU,1423,15,1506
8698,24,7,1,SJU,BOS,1531,14,1842
8699,24,7,1,HPN,FLL,1839,31,2139
8700,24,7,1,BOS,SFO,1905,3,2254
8701,24,7,1,JFK,BQN,2359,102,440
8702,24,7,1,FLL,SJU,600,9,926
8703,24,7,1,SJU,FLL,1344,4,1533
8704,24,7,1,BOS,SJU,1319,8,1818
8705,24,7,1,SJU,BOS,1939,44,2245
8706,24,7,1,BOS,RSW,1932,3,2313
8707,24,7,1,SJU,ORD,2022,6,2332
8708,24,7,1,JFK,MCO,1948,35,2241
8709,24,7,1,SFO,LAS,1222,22,1358
8710,24,7,1,BDL,RSW,1207,14,1535
8711,24,7,1,JFK,SFO,1559,9,1942
8712,24,7,1,SFO,JFK,1545,191,6
8713,24,7,1,JFK,BOS,1659,124,1812
8714,24,7,1,HOU,BOS,1845,11,2316
8715,24,7,1,SRQ,BOS,1455,1,1751
8716,24,7,1,BOS,MCO,1421,34,1742
8717,24,7,1,MCO,BOS,1546,1,1838
8718,24,7,1,BDL,FLL,924,29,1245
8719,24,7,1,SJU,BOS,443,2,749
8720,24,7,1,BOS,RSW,930,128,1310
8721,24,7,1,FLL,PHL,1825,31,2104
8722,24,7,1,JFK,MCO,1709,49,2010
8723,24,7,1,RDU,BOS,1705,87,1854
8724,24,7,1,BOS,DEN,1945,6,2230
8725,24,7,1,FLL,JFK,1025,48,1306
8726,24,7,1,JFK,LGB,1811,24,2130
8727,24,7,1,FLL,JAX,715,29,829
8728,24,7,1,SJU,MCO,1843,109,2051
8729,24,7,1,FLL,SJU,1238,63,1608
8730,24,7,1,SJU,STT,1654,45,1731
8731,24,7,1,AUS,BOS,1850,8,2324
8732,24,7,1,BOS,AUS,700,12,1055
8733,24,7,1,JFK,SAV,1559,1,1821
8734,24,7,1,SAV,JFK,1902,14,2102
8735,24,7,1,SJU,TPA,1220,11,1433
8736,24,7,1,BOS,PHL,1525,46,1705
8737,24,7,1,BOS,RSW,1625,1,2001
8738,24,7,1,PVD,MCO,1824,30,2126
8739,24,7,1,MCO,PVD,1503,18,1743
8740,24,7,1,BOS,RIC,930,103,1120
8741,24,7,1,JFK,FLL,1846,105,2158
8742,24,7,1,ORD,JFK,1740,3,2049
8743,24,7,1,BOS,DFW,1446,6,1815
8744,24,7,1,TPA,LGA,1825,57,2056
8745,24,7,1,JFK,CLT,1730,2,1933
8746,24,7,1,JFK,LAX,2116,80,35
8747,24,7,1,LAX,JFK,2325,69,735
8748,24,7,1,FLL,RDU,1735,7,1937
8749,24,7,1,JFK,RSW,1115,28,1425
8750,24,7,1,CHS,FLL,640,128,824
8751,24,7,1,LGB,SFO,2030,131,2155
8752,24,7,1,BDL,PBI,1631,31,1938
8753,24,7,1,RIC,FLL,1200,118,1426
8754,24,7,1,FLL,RIC,1405,12,1616
8755,24,7,1,TPA,SJU,1514,25,1903
8756,24,7,1,LGA,PBI,1050,99,1351
8757,24,7,1,RIC,MCO,1513,57,1717
8758,24,7,1,MCO,RIC,1246,37,1437
8759,24,7,1,LGA,FLL,1329,77,1636
8760,24,7,1,RIC,BOS,1655,30,1827
8761,24,7,1,JFK,MCO,2040,21,2333
8762,24,7,1,JFK,RDU,1429,108,1619
8763,24,7,1,RDU,JFK,2013,13,2143
8764,24,7,1,PVD,FLL,1510,123,1829
8765,24,7,1,MCO,LGA,1627,23,1859
8766,24,7,1,LGA,MCO,1330,23,1627
8767,24,7,1,JFK,FLL,1940,11,2248
8768,24,7,1,PDX,JFK,2105,29,503
8769,24,7,1,JAX,BOS,1645,14,1912
8770,24,7,1,BOS,JFK,2059,31,2211
8771,24,7,1,SJU,MCO,1932,19,2138
8772,24,7,1,LAS,JFK,2350,11,732
8773,24,7,1,FLL,SJU,1652,21,2021
8774,24,7,1,PBI,JFK,1435,41,1719
8775,24,7,1,PBI,LGA,1919,54,2159
8776,24,7,1,RSW,BOS,1354,98,1654
8777,24,7,1,LGA,FLL,1940,69,2247
8778,24,7,1,BOS,RIC,1637,23,1829
8779,24,7,1,RIC,BOS,1905,6,2033
8780,24,7,1,MCO,HPN,2043,9,2315
8781,24,7,1,JFK,AUS,2100,22,22
8782,24,7,1,BOS,JFK,1810,2,1931
8783,24,7,1,JFK,LAX,2238,64,151
8784,24,7,1,MCO,BOS,2119,118,2359
8785,24,7,1,LGA,FLL,2140,85,36
8786,24,7,1,JFK,CHS,1559,199,1816
8787,24,7,1,CHS,JFK,1913,173,2101
8788,24,7,1,TPA,BOS,1639,415,1931
8789,24,7,1,SJU,JFK,1120,36,1420
8790,24,7,1,JAX,BOS,1230,25,1455
8791,24,7,1,JFK,SFO,2000,94,2340
8792,24,7,1,BOS,BWI,2020,19,2149
8793,24,7,1,SJU,MCO,550,77,757
8794,24,7,1,EWR,PBI,2129,156,20
8795,24,7,1,PBI,EWR,2015,164,2259
8796,24,7,1,BOS,CLT,1445,11,1712
8797,24,7,1,CLT,BOS,1750,16,1951
8798,24,7,1,HPN,TPA,1359,5,1659
8799,24,7,1,SJU,FLL,1932,24,2119
8800,24,7,1,BDL,FLL,1829,36,2143
8801,24,7,1,FLL,BDL,2130,15,19
8802,24,7,1,HPN,PBI,2059,17,2351
8803,24,7,1,FLL,LGA,2055,34,2338
8804,24,7,1,BOS,PIT,829,28,1024
8805,24,7,1,PIT,BOS,1100,13,1232
8806,24,7,1,MCO,HPN,1753,52,2029
8807,24,7,1,JFK,SJU,2358,8,439
8808,24,7,1,SWF,RSW,1859,148,2214
8809,24,7,1,SFO,JFK,2110,19,530
8810,24,7,1,TPA,BDL,1925,6,2204
8811,24,7,1,FLL,SJU,1428,97,1757
8812,24,7,1,SJU,FLL,606,137,749
8813,24,7,1,BOS,RDU,2030,23,2235
8814,24,7,1,FLL,DTW,1955,9,2257
8815,24,7,1,JFK,FLL,1701,2,2014
8816,24,7,1,SJU,JFK,2145,1,40
8817,24,7,1,RSW,JFK,1513,68,1800
8818,24,7,1,SFO,LGB,1921,5,2038
8819,24,7,1,RSW,LGA,1616,24,1859
8820,24,7,1,SJU,FLL,1720,48,1909
8821,24,7,1,BOS,CHS,1110,5,1347
8822,24,7,1,JFK,SFO,2120,67,54
8823,24,7,1,JFK,RSW,1451,29,1809
8824,24,7,1,RSW,JFK,1850,13,2132
8825,24,7,1,SYR,FLL,1510,14,1831
8826,24,7,1,FLL,SYR,1130,11,1433
8827,24,7,1,JFK,FLL,1529,23,1848
8828,24,7,1,FLL,JFK,2114,56,2355
8829,24,7,1,JFK,SYR,2300,19,7
8830,24,7,1,LGB,PDX,1730,58,1952
8831,24,7,1,BOS,DTW,1930,114,2145
8832,24,7,1,FLL,SJU,2225,83,149
8833,24,7,1,JFK,MCO,1431,32,1730
8834,24,7,1,MCO,JFK,1350,99,1622
8835,24,7,1,ORH,MCO,1659,6,2007
8836,24,7,1,JFK,FLL,2150,42,54
8837,24,7,1,FLL,JFK,1440,5,1730
8838,24,7,1,BOS,BUF,1715,7,1852
8839,24,7,1,BOS,FLL,1645,9,2015
8840,24,7,1,LGB,LAS,1635,7,1741
8841,24,7,1,FLL,PIT,1955,197,2230
8842,24,7,1,ORH,FLL,1835,110,2158
8843,24,7,1,FLL,ORH,1505,98,1758
8844,24,7,1,LAX,JFK,1143,12,2000
8845,24,7,1,STT,SJU,1812,34,1853
8846,24,7,1,BOS,FLL,1309,58,1644
8847,24,7,1,FLL,BOS,1335,43,1643
8848,24,7,1,LAS,LGB,1445,12,1549
8849,24,7,1,FLL,BWI,2027,60,2252
8850,24,7,1,BOS,FLL,915,52,1249
8851,24,7,1,FLL,BOS,2101,27,2359
8852,24,7,1,BOS,FLL,1124,7,1459
8853,24,7,1,JFK,BUF,1159,33,1320
8854,24,7,1,BUF,FLL,1421,17,1737
8855,24,7,1,EWR,BOS,1755,362,1913
8856,24,7,1,BUF,JFK,1601,2,1730
8857,24,7,1,JAX,FLL,1855,4,2011
8858,24,7,1,FLL,JAX,2050,6,2205
8859,24,7,1,BOS,EWR,1850,232,2022
8860,24,7,1,EWR,BOS,2100,260,2206
8861,24,7,1,BUF,JFK,1806,250,1937
8862,24,7,1,RSW,BOS,1708,33,2009
8863,24,7,1,JFK,MCO,2147,4,38
8864,25,1,1,JFK,SJU,700,9,1153
8865,25,1,1,FLL,EWR,1810,35,2104
8866,25,1,1,LAS,FLL,2249,5,615
8867,25,1,1,LGB,JFK,2117,25,520
8868,25,1,1,JFK,SFO,650,33,1026
8869,25,1,1,PBI,BOS,720,4,1014
8870,25,1,1,JFK,LAX,708,22,1033
8871,25,1,1,LAX,JFK,630,5,1445
8872,25,1,1,TPA,JFK,1557,39,1833
8873,25,1,1,EWR,MCO,900,95,1203
8874,25,1,1,MCO,EWR,1950,93,2222
8875,25,1,1,BOS,SAV,1115,5,1400
8876,25,1,1,BOS,MCO,600,7,923
8877,25,1,1,BOS,IAD,640,17,833
8878,25,1,1,BOS,SJU,946,244,1447
8879,25,1,1,JFK,ABQ,1956,3,2307
8880,25,1,1,FLL,BOS,1840,72,2142
8881,25,1,1,JFK,SLC,2059,9,19
8882,25,1,1,SLC,JFK,2248,3,500
8883,25,1,1,JFK,RNO,1941,17,2304
8884,25,1,1,ALB,FLL,1331,69,1648
8885,25,1,1,FLL,ALB,954,58,1250
8886,25,1,1,JFK,SAN,1646,47,2004
8887,25,1,1,SAN,JFK,2100,28,501
8888,25,1,1,JFK,DEN,2030,22,2307
8889,25,1,1,DEN,JFK,2359,11,530
8890,25,1,1,LAX,FLL,2245,99,627
8891,25,1,1,FLL,LAX,1845,131,2137
8892,25,1,1,FLL,JFK,1334,5,1624
8893,25,1,1,SJU,JFK,802,9,1100
8894,25,1,1,JFK,PWM,2245,25,2353
8895,25,1,1,BOS,ORD,715,19,917
8896,25,1,1,HPN,FLL,800,33,1111
8897,25,1,1,FLL,HPN,800,24,1050
8898,25,1,1,JFK,SYR,910,45,1022
8899,25,1,1,ALB,MCO,1610,85,1920
8900,25,1,1,MCO,ALB,1249,98,1529
8901,25,1,1,PBI,BOS,2020,65,2311
8902,25,1,1,JFK,LAX,839,18,1202
8903,25,1,1,LAX,JFK,855,7,1712
8904,25,1,1,EWR,MCO,1249,27,1541
8905,25,1,1,BOS,SFO,721,3,1114
8906,25,1,1,PHX,JFK,2244,12,511
8907,25,1,1,BDL,MCO,1730,48,2032
8908,25,1,1,JFK,PSP,1930,13,2240
8909,25,1,1,PSP,JFK,2336,8,730
8910,25,1,1,BOS,MCO,810,166,1136
8911,25,1,1,MCO,BOS,947,22,1233
8912,25,1,1,PHL,BOS,1025,8,1148
8913,25,1,1,JFK,SMF,2030,18,2359
8914,25,1,1,JFK,OAK,901,2,1237
8915,25,1,1,SJU,BDL,1446,1,1748
8916,25,1,1,MCO,JFK,2137,25,2359
8917,25,1,1,JFK,SAN,955,112,1310
8918,25,1,1,SAN,JFK,1405,104,2211
8919,25,1,1,JFK,FLL,2040,1,2347
8920,25,1,1,EWR,FLL,1445,56,1750
8921,25,1,1,BOS,DFW,721,3,1055
8922,25,1,1,JFK,CLT,805,3,1013
8923,25,1,1,BOS,PBI,845,18,1212
8924,25,1,1,PBI,BOS,1510,34,1811
8925,25,1,1,LAX,JFK,1028,42,1846
8926,25,1,1,JFK,TPA,2155,58,56
8927,25,1,1,SLC,LGB,1257,1,1346
8928,25,1,1,DCA,TPA,1140,40,1409
8929,25,1,1,MCO,BOS,1212,156,1459
8930,25,1,1,PHL,BOS,1440,34,1601
8931,25,1,1,JFK,SEA,1357,49,1708
8932,25,1,1,SEA,JFK,2200,102,559
8933,25,1,1,SMF,LGB,1636,5,1754
8934,25,1,1,LGA,FLL,1629,49,1941
8935,25,1,1,FLL,SFO,1941,35,2308
8936,25,1,1,SFO,FLL,2359,33,817
8937,25,1,1,LAS,LGB,1100,27,1204
8938,25,1,1,MCO,JFK,1535,36,1812
8939,25,1,1,JFK,ROC,1706,4,1829
8940,25,1,1,MCO,LGA,1010,4,1238
8941,25,1,1,LGA,MCO,1749,22,2050
8942,25,1,1,FLL,JFK,1948,10,2229
8943,25,1,1,SWF,FLL,1740,197,2050
8944,25,1,1,JFK,PWM,1310,8,1420
8945,25,1,1,SYR,JFK,1058,28,1206
8946,25,1,1,BOS,JFK,1945,7,2102
8947,25,1,1,JFK,LAX,1220,1,1536
8948,25,1,1,LAX,JFK,1312,2,2128
8949,25,1,1,EWR,MCO,1703,65,1954
8950,25,1,1,MCO,EWR,1805,29,2041
8951,25,1,1,JFK,PBI,627,5,924
8952,25,1,1,IAD,BOS,1855,25,2021
8953,25,1,1,BOS,IAD,1752,7,1939
8954,25,1,1,BUR,JFK,2130,17,536
8955,25,1,1,JFK,BUR,1715,7,2039
8956,25,1,1,PBI,LGA,1200,3,1443
8957,25,1,1,LGA,FLL,630,26,939
8958,25,1,1,FLL,PHL,954,28,1229
8959,25,1,1,JFK,MCO,1042,56,1334
8960,25,1,1,BOS,DCA,816,17,1000
8961,25,1,1,BOS,TPA,1545,36,1915
8962,25,1,1,TPA,BOS,1257,10,1549
8963,25,1,1,JFK,DAB,1029,11,1313
8964,25,1,1,HPN,MCO,1018,22,1310
8965,25,1,1,MCO,LGA,1317,2,1547
8966,25,1,1,BOS,MSY,820,1,1119
8967,25,1,1,JFK,SJU,1146,17,1630
8968,25,1,1,JFK,SFO,1100,6,1431
8969,25,1,1,SFO,JFK,1136,3,2006
8970,25,1,1,JFK,BOS,2040,9,2150
8971,25,1,1,TPA,JFK,1956,37,2229
8972,25,1,1,MCO,EWR,2136,17,2359
8973,25,1,1,RSW,JFK,948,8,1221
8974,25,1,1,LGA,SRQ,1455,35,1813
8975,25,1,1,SRQ,LGA,1855,25,2129
8976,25,1,1,SWF,MCO,1731,69,2031
8977,25,1,1,BOS,MCO,1124,1,1449
8978,25,1,1,JFK,PBI,800,7,1100
8979,25,1,1,PBI,JFK,1639,46,1924
8980,25,1,1,BOS,PHL,810,21,949
8981,25,1,1,FLL,BDL,836,4,1126
8982,25,1,1,LGA,PBI,730,21,1029
8983,25,1,1,SJU,BOS,1151,26,1459
8984,25,1,1,MCO,PVD,2040,78,2312
8985,25,1,1,JFK,JAX,1526,8,1812
8986,25,1,1,DCA,RSW,1422,8,1704
8987,25,1,1,RSW,DCA,1745,12,1959
8988,25,1,1,JFK,MCO,929,11,1229
8989,25,1,1,BOS,SEA,1933,14,2251
8990,25,1,1,SEA,BOS,2342,6,748
8991,25,1,1,LGA,MCO,2100,68,2349
8992,25,1,1,FLL,EWR,1327,37,1622
8993,25,1,1,JFK,BOS,1114,11,1218
8994,25,1,1,JFK,LAX,1635,10,2001
8995,25,1,1,LAX,JFK,1650,3,58
8996,25,1,1,EWR,MCO,612,27,901
8997,25,1,1,SLC,LGB,1855,12,1941
8998,25,1,1,SFO,BOS,1205,1,2033
8999,25,1,1,SWF,FLL,730,26,1052
9000,25,1,1,FLL,SWF,2012,1,2305
9001,25,1,1,EWR,PBI,1635,26,1934
9002,25,1,1,PBI,EWR,1110,21,1356
9003,25,1,1,TPA,HPN,1740,168,2018
9004,25,1,1,JFK,PBI,1810,5,2110
9005,25,1,1,PBI,JFK,2155,5,27
9006,25,1,1,LGA,PBI,1945,45,2245
9007,25,1,1,BOS,FLL,700,5,1035
9008,25,1,1,FLL,BOS,1109,1,1415
9009,25,1,1,EWR,TPA,1258,23,1558
9010,25,1,1,TPA,EWR,928,1,1200
9011,25,1,1,FLL,SFO,1018,26,1348
9012,25,1,1,SFO,FLL,1053,1,1904
9013,25,1,1,JFK,HOU,1445,44,1802
9014,25,1,1,HOU,JFK,1059,11,1513
9015,25,1,1,MCO,JFK,904,14,1129
9016,25,1,1,ROC,JFK,1907,1,2030
9017,25,1,1,FLL,BWI,800,62,1023
9018,25,1,1,SEA,BOS,1312,3,2114
9019,25,1,1,BDL,DCA,1929,41,2100
9020,25,1,1,JFK,FLL,600,4,908
9021,25,1,1,EWR,FLL,600,20,900
9022,25,1,1,JFK,LAX,1845,7,2208
9023,25,1,1,BOS,SFO,1640,5,2032
9024,25,1,1,BQN,JFK,600,90,852
9025,25,1,1,JFK,BQN,2242,13,324
9026,25,1,1,BOS,CLE,1600,9,1811
9027,25,1,1,EWR,PBI,730,60,1022
9028,25,1,1,TPA,SJU,700,8,1050
9029,25,1,1,JFK,PBI,1255,36,1557
9030,25,1,1,PBI,JFK,1005,26,1237
9031,25,1,1,SYR,MCO,1204,8,1459
9032,25,1,1,MCO,SYR,843,10,1122
9033,25,1,1,MCO,PSE,2155,82,149
9034,25,1,1,PSE,MCO,300,64,505
9035,25,1,1,JFK,SJC,1833,19,2208
9036,25,1,1,FLL,LGA,1725,37,2017
9037,25,1,1,JFK,JAX,800,2,1038
9038,25,1,1,JAX,JFK,1119,33,1328
9039,25,1,1,JFK,MCO,659,15,1001
9040,25,1,1,MCO,JFK,1105,29,1331
9041,25,1,1,BOS,TPA,1950,137,2313
9042,25,1,1,BWI,FLL,1759,2,2039
9043,25,1,1,BDL,DCA,946,6,1119
9044,25,1,1,LAX,FLL,1248,82,2032
9045,25,1,1,JFK,BUF,1845,25,2014
9046,25,1,1,JFK,SJU,1529,21,2026
9047,25,1,1,FLL,EWR,2101,31,2349
9048,25,1,1,JFK,LAS,1756,14,2048
9049,25,1,1,DFW,BOS,1911,3,2336
9050,29,5,1,SJU,MCO,1427,24,1638
9051,29,5,1,SJU,DCA,1843,6,2138
9052,29,5,1,MCO,BOS,2159,25,39
9053,29,5,1,LGA,FLL,2140,69,36
9054,29,5,1,TPA,BOS,1639,85,1931
9055,29,5,1,JFK,SJU,535,12,1020
9056,29,5,1,SJU,JFK,1120,30,1420
9057,29,5,1,JFK,IAD,1700,11,1819
9058,29,5,1,JFK,SFO,2000,29,2340
9059,29,5,1,AUS,LGB,1533,15,1644
9060,29,5,1,BOS,BWI,2020,5,2149
9061,29,5,1,SFO,LGB,1439,84,1600
9062,29,5,1,LGB,SFO,1715,22,1837
9063,29,5,1,EWR,PBI,2129,108,20
9064,29,5,1,BOS,MCO,2017,131,2331
9065,29,5,1,BDL,FLL,1829,18,2143
9066,29,5,1,FLL,LGA,2055,27,2338
9067,29,5,1,FLL,DCA,937,9,1158
9068,29,5,1,BOS,PIT,829,5,1024
9069,29,5,1,BOS,DCA,2005,94,2145
9070,29,5,1,MCO,HPN,1753,159,2029
9071,29,5,1,JFK,FLL,1020,45,1324
9072,29,5,1,EWR,RSW,1859,43,2214
9073,29,5,1,SFO,JFK,2110,56,530
9074,29,5,1,FLL,SJU,1428,10,1757
9075,29,5,1,SJU,FLL,606,19,749
9076,29,5,1,DCA,FLL,2050,14,2327
9077,29,5,1,BOS,PIT,1515,20,1706
9078,29,5,1,MCO,BUF,1855,11,2129
9079,29,5,1,FLL,DTW,1955,113,2257
9080,29,5,1,JFK,FLL,1701,46,2014
9081,29,5,1,SJU,JFK,2145,6,40
9082,29,5,1,RSW,JFK,1513,1,1800
9083,29,5,1,SFO,LGB,1921,41,2038
9084,29,5,1,RSW,LGA,1616,31,1859
9085,29,5,1,FLL,DCA,2020,28,2240
9086,29,5,1,MCO,JFK,1724,28,2000
9087,29,5,1,JFK,FLL,811,10,1121
9088,29,5,1,JFK,SFO,2120,23,54
9089,29,5,1,JFK,RSW,1451,11,1809
9090,29,5,1,SYR,FLL,1510,18,1831
9091,29,5,1,JFK,FLL,1529,28,1848
9092,29,5,1,FLL,JFK,2114,18,2355
9093,29,5,1,IAD,JFK,2016,131,2129
9094,29,5,1,JFK,SYR,2250,3,2358
9095,29,5,1,LGB,PDX,1730,43,1952
9096,29,5,1,JFK,MCO,1431,24,1730
9097,29,5,1,MCO,JFK,1350,102,1622
9098,29,5,1,ORH,MCO,1659,7,2007
9099,29,5,1,MCO,ORH,1346,2,1623
9100,29,5,1,JFK,FLL,2150,53,54
9101,29,5,1,FLL,JFK,1440,28,1730
9102,29,5,1,PBI,HPN,1918,2,2200
9103,29,5,1,BOS,FLL,1645,6,2015
9104,29,5,1,LGB,LAS,1635,44,1741
9105,29,5,1,JFK,BUF,2245,94,8
9106,29,5,1,FLL,PIT,1955,54,2230
9107,29,5,1,SFO,BOS,2345,35,814
9108,29,5,1,STT,SJU,1812,11,1853
9109,29,5,1,BOS,MCO,1903,7,2225
9110,29,5,1,SJU,FLL,2145,114,2328
9111,29,5,1,HPN,PBI,1540,20,1838
9112,29,5,1,LAS,LGB,1445,39,1549
9113,29,5,1,FLL,BWI,2027,57,2252
9114,29,5,1,LGB,SLC,1840,44,2121
9115,29,5,1,BOS,TPA,846,6,1216
9116,29,5,1,JFK,BUF,1345,8,1510
9117,29,5,1,BUF,FLL,1421,32,1737
9118,29,5,1,FLL,BUF,1045,20,1340
9119,29,5,1,LAS,SFO,1510,73,1644
9120,29,5,1,JAX,FLL,1855,2,2011
9121,29,5,1,BOS,EWR,1850,93,2022
9122,29,5,1,EWR,BOS,2100,63,2206
9123,29,5,1,LAS,SFO,1950,109,2126
9124,29,5,1,BOS,RSW,1254,12,1632
9125,30,6,1,EWR,FLL,941,45,1248
9126,30,6,1,FLL,EWR,1810,13,2104
9127,30,6,1,SAN,BOS,2200,1,609
9128,30,6,1,TPA,JFK,1557,3,1833
9129,30,6,1,SLC,JFK,2248,124,500
9130,30,6,1,MCO,JFK,1900,2,2134
9131,30,6,1,JFK,SAN,1646,37,2004
9132,30,6,1,SAN,JFK,2100,16,501
9133,30,6,1,MCO,HPN,1131,155,1407
9134,30,6,1,JFK,DEN,2030,18,2307
9135,30,6,1,DEN,JFK,2359,29,530
9136,30,6,1,LAX,FLL,2245,111,627
9137,30,6,1,FLL,LAX,1845,130,2137
9138,30,6,1,PBI,BOS,2020,27,2311
9139,30,6,1,PHX,JFK,2244,83,511
9140,30,6,1,BDL,MCO,1730,57,2032
9141,30,6,1,CHS,DCA,740,34,859
9142,30,6,1,JFK,PSP,1930,6,2240
9143,30,6,1,SRQ,JFK,1345,1,1624
9144,30,6,1,MCO,JFK,2137,24,2359
9145,30,6,1,ROC,JFK,545,64,710
9146,30,6,1,SFO,LAS,1730,107,1901
9147,30,6,1,JFK,FLL,2040,2,2347
9148,30,6,1,EWR,FLL,1445,119,1750
9149,30,6,1,BOS,DFW,721,36,1055
9150,30,6,1,BOS,PBI,845,16,1212
9151,30,6,1,SLC,LGB,1257,40,1346
9152,30,6,1,LGB,SLC,932,30,1216
9153,30,6,1,JFK,BTV,2245,6,2355
9154,30,6,1,LGB,SMF,2053,1,2217
9155,30,6,1,BDL,SJU,625,183,1117
9156,30,6,1,FLL,SFO,1941,47,2308
9157,30,6,1,LAS,LGB,1100,145,1204
9158,30,6,1,LGB,LAS,905,65,1011
9159,30,6,1,MCO,JFK,1525,21,1802
9160,30,6,1,LAX,BOS,729,14,1548
9161,30,6,1,MCO,LGA,1010,31,1238
9162,30,6,1,FLL,JFK,1948,100,2229
9163,30,6,1,EWR,FLL,1740,62,2050
9164,30,6,1,FLL,EWR,928,4,1217
9165,30,6,1,BOS,PBI,1830,30,2155
9166,30,6,1,JFK,LAX,1220,3,1536
9167,30,6,1,EWR,MCO,1703,31,1954
9168,30,6,1,MCO,BDL,1212,52,1448
9169,30,6,1,TPA,DCA,1010,4,1213
9170,30,6,1,PBI,LGA,1200,17,1443
9171,30,6,1,JFK,MCO,1042,12,1334
9172,30,6,1,BOS,TPA,1530,10,1900
9173,30,6,1,MCO,LGA,1317,1,1547
9174,30,6,1,MCO,EWR,2136,60,2359
9175,30,6,1,RSW,JFK,948,1,1221
9176,30,6,1,SWF,MCO,1731,2,2031
9177,30,6,1,JFK,PBI,800,5,1100
9178,30,6,1,PBI,JFK,1639,21,1924
9179,30,6,1,SJU,BOS,1136,6,1444
9180,30,6,1,RSW,BOS,1204,10,1502
9181,30,6,1,FLL,BOS,730,6,1029
9182,30,6,1,MCO,PVD,2040,32,2312
9183,30,6,1,DCA,RSW,1422,2,1704
9184,30,6,1,RSW,DCA,1745,3,1959
9185,30,6,1,SEA,BOS,2342,1,748
9186,30,6,1,LGA,MCO,2100,22,2349
9187,30,6,1,SLC,LGB,1815,57,1901
9188,30,6,1,LGB,SLC,1445,58,1728
9189,30,6,1,BDL,TPA,1529,64,1843
9190,30,6,1,PBI,EWR,1110,3,1356
9191,30,6,1,JFK,PBI,1810,15,2110
9192,30,6,1,PBI,JFK,2155,17,27
9193,30,6,1,EWR,TPA,1258,21,1558
9194,30,6,1,JFK,MSY,1359,4,1630
9195,30,6,1,HOU,JFK,1059,9,1513
9196,30,6,1,BOS,PHX,1750,77,2153
9197,30,6,1,BOS,JFK,806,2,922
9198,30,6,1,LAX,JFK,2115,1,522
9199,30,6,1,JFK,PBI,1255,7,1557
9200,30,6,1,MCO,PSE,2155,26,149
9201,30,6,1,DCA,BOS,1425,129,1549
9202,30,6,1,BWI,FLL,1759,130,2039
9203,30,6,1,LAX,FLL,1248,12,2032
9204,30,6,1,EWR,FLL,2150,11,45
